SeniorCitizen,tenure,InternetService,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalCharges_per_tenure,TotalCharges_per_monthlyCharges,MonthlyCharges_tenure,protection_score,gender_Male,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,contract_risk,streaming_services,Partner_Yes,Dependents_Yes,PaperlessBilling_Yes,tenure_bin_1-2years,tenure_bin_2-4years,tenure_bin_4-6years
0,9,1,1,45.4,418.8,1,46.53333333333333,9.22466960352423,408.6,0,1,0,1,0,3,2,0,0,1,0,0,0
0,72,2,0,114.45,8100.55,0,112.50763888888888,70.77806902577545,8240.4,4,1,1,0,1,1,2,1,1,0,0,0,1
0,1,0,0,19.5,19.5,1,19.5,1.0,19.5,0,0,1,0,0,3,0,0,0,0,0,0,0
0,7,1,0,44.25,313.45,0,44.77857142857143,7.083615819209039,309.75,0,0,1,0,0,3,0,1,0,1,0,0,0
0,66,2,0,90.55,6130.95,0,92.89318181818182,67.7078961899503,5976.3,3,0,1,0,1,2,0,1,0,1,0,0,1
0,1,2,1,69.9,69.9,1,69.9,1.0,69.9,0,1,1,0,0,3,0,0,0,1,0,0,0
0,40,0,0,20.4,745.3,0,18.6325,36.53431372549019,816.0,0,1,1,0,0,3,0,1,1,1,0,1,0
0,16,1,0,71.4,1212.1,0,75.75625,16.976190476190474,1142.4,2,1,1,0,1,3,1,0,0,1,1,0,0
0,2,2,0,87.15,183.75,1,91.875,2.108433734939759,174.3,1,0,1,0,0,3,1,0,0,1,0,0,0
0,67,0,0,24.85,1583.5,0,23.634328358208958,63.72233400402414,1664.95,0,1,1,0,1,1,0,1,0,0,0,0,1
0,41,2,0,104.45,4162.05,0,101.51341463414634,39.84729535662997,4282.45,3,0,1,0,0,2,2,1,0,1,0,1,0
0,56,0,0,19.8,1119.9,0,19.998214285714287,56.56060606060606,1108.8,0,0,1,0,0,1,0,1,1,1,0,0,1
0,72,2,0,116.45,8013.55,0,111.29930555555556,68.81537140403607,8384.4,4,0,1,0,1,1,2,0,0,1,0,0,1
0,3,2,0,84.75,264.85,1,88.28333333333335,3.1250737463126845,254.25,0,0,1,0,1,3,1,1,1,1,0,0,0
0,54,0,0,20.05,1102.4,0,20.414814814814815,54.98254364089776,1082.7,0,0,1,0,0,1,0,1,0,0,0,0,1
1,52,2,1,110.75,5832.0,0,112.15384615384616,52.659142212189614,5759.0,3,1,1,0,1,3,2,0,0,1,0,0,1
0,50,2,0,89.7,4304.5,0,86.09,47.98773690078038,4485.0,2,0,1,0,0,1,1,0,0,1,0,0,1
0,14,2,1,89.95,1178.4,1,84.17142857142858,13.100611450806005,1259.3,1,1,1,0,1,3,1,0,0,1,1,0,0
0,27,1,0,48.7,1421.75,0,52.657407407407405,29.194045174537987,1314.9,1,1,1,0,0,2,0,1,0,0,0,1,0
1,72,2,0,96.6,6827.5,0,94.82638888888889,70.67805383022775,6955.2,4,0,1,0,1,1,0,1,0,1,0,0,1
0,62,1,0,74.3,4698.05,0,75.775,63.23082099596232,4606.599999999999,2,1,1,0,0,2,2,0,0,1,0,0,1
0,12,1,1,54.3,654.5,0,54.54166666666666,12.05340699815838,651.5999999999999,2,0,1,0,0,3,0,0,0,1,0,0,0
1,44,1,0,74.85,3268.05,0,74.27386363636364,43.66132264529059,3293.4,2,0,1,0,0,2,2,0,0,0,0,1,0
0,54,2,0,79.95,4362.05,0,80.77870370370371,54.55972482801751,4317.3,2,1,1,0,0,1,0,1,1,1,0,0,1
0,68,0,0,20.05,1386.9,0,20.39558823529412,69.17206982543641,1363.4,0,0,1,0,0,1,0,0,0,0,0,0,1
0,20,0,0,19.4,415.4,0,20.77,21.41237113402062,388.0,0,1,1,0,0,3,0,0,0,0,1,0,0
0,50,1,0,54.9,2614.1,0,52.282,47.61566484517304,2745.0,1,1,1,0,1,2,0,1,1,0,0,0,1
0,58,0,0,24.45,1513.6,0,26.096551724137928,61.90593047034765,1418.1,0,1,1,0,1,1,0,0,0,1,0,0,1
0,35,2,0,89.65,3161.6,0,90.33142857142856,35.26603457891801,3137.75,1,1,1,0,1,3,1,1,1,1,0,1,0
0,2,1,1,45.4,80.95,0,40.475,1.7830396475770929,90.8,0,0,1,0,0,3,0,0,0,1,0,0,0
0,63,1,0,75.7,4676.7,0,74.23333333333333,61.77939233817701,4769.1,3,1,1,0,1,1,1,1,1,0,0,0,1
0,58,2,0,110.65,6526.65,0,112.52844827586206,58.98463624039764,6417.700000000001,3,0,1,0,1,2,2,1,0,1,0,0,1
0,27,0,0,20.55,583.3,0,21.6037037037037,28.38442822384428,554.85,0,0,1,0,0,2,0,1,1,1,0,1,0
0,71,2,0,115.15,8078.1,0,113.77605633802816,70.15284411636995,8175.650000000001,4,0,1,0,1,1,2,1,0,1,0,0,1
0,63,1,0,58.55,3503.5,0,55.61111111111112,59.83774551665244,3688.65,1,0,1,0,0,2,1,0,0,0,0,0,1
0,71,2,0,93.25,6669.45,0,93.93591549295776,71.52225201072386,6620.75,2,1,1,0,1,3,1,1,0,1,0,0,1
1,41,2,1,113.2,4689.5,1,114.3780487804878,41.42667844522968,4641.2,3,0,1,0,1,3,2,0,0,1,0,1,0
1,13,2,1,90.5,1201.15,1,92.39615384615384,13.272375690607737,1176.5,0,1,1,0,0,3,2,0,0,1,1,0,0
0,2,2,1,79.0,143.65,1,71.825,1.818354430379747,158.0,0,1,1,0,0,3,1,0,0,0,0,0,0
0,68,0,0,19.35,1292.65,0,19.009558823529414,66.80361757105943,1315.8000000000002,0,0,1,0,0,1,0,1,1,1,0,0,1
0,1,1,0,48.75,48.75,0,48.75,1.0,48.75,1,1,1,0,0,3,0,1,1,1,0,0,0
1,65,2,1,109.05,7108.2,0,109.35692307692308,65.18294360385144,7088.25,3,1,1,0,1,1,2,0,0,1,0,0,1
1,72,0,0,25.0,1802.55,0,25.035416666666663,72.102,1800.0,0,1,1,0,1,1,0,1,0,1,0,0,1
0,28,1,0,54.9,1505.15,0,53.75535714285714,27.416211293260474,1537.2,1,0,1,0,1,3,0,0,0,1,0,1,0
0,72,0,0,24.75,1859.1,0,25.820833333333333,75.11515151515151,1782.0,0,1,1,0,1,1,0,1,1,0,0,0,1
0,2,2,1,91.15,168.5,0,84.25,1.8486012068019744,182.3,2,0,1,0,0,3,1,0,0,1,0,0,0
0,18,0,0,20.15,390.85,1,21.71388888888889,19.397022332506207,362.7,0,0,1,0,0,2,0,0,1,0,1,0,0
1,60,2,1,104.35,6339.45,0,105.6575,60.75179683756589,6261.0,2,1,1,0,1,2,2,1,0,1,0,0,1
1,26,1,1,66.05,1652.4,0,63.55384615384616,25.01741105223316,1717.3,1,0,1,0,1,3,1,0,0,1,0,1,0
0,1,2,1,71.65,71.65,1,71.65,1.0,71.65,0,1,1,0,0,3,0,0,1,1,0,0,0
0,4,0,0,20.35,77.5,1,19.375,3.808353808353808,81.4,0,0,1,0,0,3,0,0,0,0,0,0,0
0,68,1,0,92.2,6392.85,0,94.0125,69.33676789587852,6269.6,4,1,1,0,1,1,2,1,1,1,0,0,1
0,38,2,0,84.25,3264.5,1,85.90789473684211,38.74777448071217,3201.5,3,0,1,0,0,3,0,0,0,1,0,1,0
1,42,2,0,105.2,4599.15,0,109.50357142857142,43.718155893536114,4418.400000000001,2,0,1,0,1,2,2,1,0,1,0,1,0
0,57,0,0,19.6,1134.25,0,19.899122807017545,57.86989795918367,1117.2,0,0,1,0,0,1,0,1,0,1,0,0,1
0,54,1,1,30.4,1621.35,0,30.025,53.33388157894737,1641.6,1,1,0,1,0,3,0,1,0,0,0,0,1
0,12,2,0,78.1,947.3,1,78.94166666666666,12.12932138284251,937.2,0,0,1,0,0,3,1,0,0,0,0,0,0
0,44,1,0,61.5,2722.2,0,61.86818181818182,44.263414634146336,2706.0,3,0,1,0,0,2,0,1,0,1,0,1,0
0,42,1,0,69.4,3058.3,0,72.81666666666668,44.06772334293948,2914.8,2,1,1,0,1,3,1,1,1,1,0,1,0
0,72,0,0,24.75,1769.6,0,24.577777777777776,71.49898989898989,1782.0,0,1,1,0,1,1,0,1,1,0,0,0,1
0,71,1,0,91.05,6293.75,0,88.6443661971831,69.12410763316859,6464.55,4,0,1,0,1,1,2,1,1,0,0,0,1
0,19,2,0,89.65,1761.05,1,92.68684210526315,19.643614054657,1703.35,1,0,1,0,1,3,1,1,0,0,1,0,0
0,23,1,0,73.65,1642.75,0,71.42391304347827,22.304820095044125,1693.95,1,0,1,0,1,3,2,1,0,1,1,0,0
0,30,0,0,19.4,578.5,0,19.28333333333333,29.819587628865985,582.0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,35,0,0,26.2,954.9,0,27.282857142857143,36.44656488549618,917.0,0,1,1,0,1,2,0,0,0,0,0,1,0
0,10,2,1,98.7,973.25,1,97.325,9.860688956433638,987.0,1,0,1,0,1,3,2,0,0,1,0,0,0
0,1,1,0,43.85,43.85,0,43.85,1.0,43.85,0,1,1,0,0,3,0,0,0,1,0,0,0
0,22,2,0,69.7,1490.4,0,67.74545454545455,21.383070301291248,1533.4,0,1,1,0,0,3,0,0,0,1,1,0,0
0,7,1,0,38.55,280.0,0,40.0,7.263294422827498,269.85,3,1,0,1,0,1,0,1,1,0,0,0,0
0,36,1,0,53.1,1901.25,0,52.8125,35.80508474576271,1911.6,4,0,0,1,0,1,1,0,0,1,0,1,0
0,34,0,0,20.65,716.4,0,21.07058823529412,34.69249394673123,702.0999999999999,0,0,1,0,0,3,0,1,1,0,0,1,0
0,72,1,0,64.45,4720.0,0,65.55555555555556,73.23506594259115,4640.400000000001,3,1,1,0,1,1,0,1,1,0,0,0,1
0,36,0,0,25.1,930.95,0,25.859722222222224,37.08964143426295,903.6,0,1,1,0,1,1,0,1,1,0,0,1,0
0,1,2,1,76.35,76.35,1,76.35,1.0,76.35,1,0,1,0,0,3,0,0,0,0,0,0,0
0,23,2,1,79.15,1676.95,1,72.9108695652174,21.186986734049277,1820.45,1,0,1,0,1,3,0,0,0,1,1,0,0
1,32,2,1,85.0,2642.05,1,82.5640625,31.08294117647059,2720.0,0,1,1,0,1,3,1,1,0,1,0,1,0
0,71,2,0,95.15,6770.85,0,95.36408450704226,71.15974776668418,6755.650000000001,4,0,1,0,1,2,0,1,1,1,0,0,1
1,23,2,0,79.35,1835.3,0,79.79565217391304,23.1291745431632,1825.05,1,0,1,0,1,3,0,0,0,1,1,0,0
0,17,2,0,96.65,1588.25,0,93.42647058823528,16.433005690636314,1643.0500000000002,1,1,1,0,0,2,2,1,0,1,1,0,0
0,1,1,1,75.5,75.5,0,75.5,1.0,75.5,2,1,1,0,0,3,2,0,0,1,0,0,0
0,12,0,0,19.7,258.35,0,21.52916666666667,13.114213197969544,236.4,0,1,1,0,0,1,0,1,1,0,0,0,0
0,72,0,0,20.5,1502.25,0,20.86458333333333,73.28048780487805,1476.0,0,0,1,0,0,1,0,1,0,0,0,0,1
0,1,0,0,19.2,19.2,0,19.2,1.0,19.2,0,1,1,0,0,3,0,0,0,0,0,0,0
1,72,2,0,98.35,6929.4,0,96.24166666666666,70.45653279105237,7081.2,1,1,1,0,1,1,2,1,0,0,0,0,1
0,60,2,0,74.35,4453.3,0,74.22166666666666,59.89643577673168,4461.0,0,1,1,0,1,3,0,1,1,0,0,0,1
0,61,1,0,51.35,3244.4,0,53.18688524590164,63.182083739045765,3132.35,3,0,0,1,0,1,1,1,1,0,0,0,1
0,6,1,0,45.65,323.45,0,53.90833333333333,7.085432639649507,273.9,0,0,1,0,0,3,0,1,0,0,0,0,0
1,32,2,1,85.3,2661.1,1,83.159375,31.196951934349357,2729.6,0,1,1,0,1,3,1,1,0,0,0,1,0
0,31,2,0,86.55,2697.4,1,87.01290322580645,31.16580011554015,2683.05,0,0,1,0,1,3,1,0,1,1,0,1,0
0,19,2,0,73.85,1424.5,1,74.97368421052632,19.28909952606635,1403.15,1,1,1,0,0,3,0,0,0,1,1,0,0
0,72,0,0,20.3,1401.15,0,19.460416666666667,69.02216748768473,1461.6,0,1,1,0,0,1,0,1,1,0,0,0,1
0,32,1,1,54.2,1739.6,0,54.3625,32.09594095940959,1734.4,1,0,1,0,1,3,0,0,0,1,0,1,0
0,65,2,1,90.65,5931.0,0,91.24615384615385,65.42746828461114,5892.25,1,1,1,0,1,3,1,1,0,1,0,0,1
0,45,1,0,50.9,2333.85,0,51.86333333333333,45.851669941060905,2290.5,1,0,0,1,0,3,2,1,1,1,0,1,0
0,42,0,1,25.05,949.85,0,22.61547619047619,37.91816367265469,1052.1,0,1,1,0,1,2,0,0,0,0,0,1,0
0,8,2,1,74.85,572.45,0,71.55625,7.647962591850368,598.8,0,1,1,0,1,3,0,0,0,1,0,0,0
0,32,0,0,20.5,696.8,0,21.775,33.99024390243902,656.0,0,1,1,0,0,1,0,0,1,0,0,1,0
1,22,1,0,63.55,1381.8,0,62.809090909090905,21.743509047993705,1398.1,3,0,1,0,1,3,0,1,0,1,1,0,0
1,57,1,1,44.85,2572.95,1,45.13947368421052,57.36789297658862,2556.4500000000003,0,1,0,1,0,3,2,1,0,1,0,0,1
0,1,1,1,47.95,47.95,0,47.95,1.0,47.95,1,1,1,0,0,3,0,0,0,0,0,0,0
1,1,1,1,45.1,45.1,1,45.1,1.0,45.1,0,1,1,0,0,3,0,0,0,0,0,0,0
0,1,1,1,45.0,45.0,0,45.0,1.0,45.0,0,0,1,0,0,3,0,1,0,1,0,0,0
0,24,2,1,96.0,2122.45,1,88.43541666666665,22.108854166666664,2304.0,1,1,1,0,0,3,2,0,0,1,1,0,0
0,1,0,0,20.05,20.05,1,20.05,1.0,20.05,0,1,1,0,0,3,0,0,0,0,0,0,0
1,54,2,1,90.05,4931.8,0,91.32962962962964,54.76735147140478,4862.7,1,1,1,0,1,3,1,0,0,1,0,0,1
0,4,0,0,25.3,116.95,0,29.2375,4.622529644268774,101.2,0,0,1,0,1,1,0,0,0,1,0,0,0
0,65,2,0,108.65,6937.95,1,106.7376923076923,63.85595950299125,7062.25,3,1,1,0,1,1,2,1,1,0,0,0,1
0,56,0,1,24.3,1261.7,0,22.530357142857145,51.92181069958848,1360.8,0,0,1,0,1,2,0,1,0,0,0,0,1
0,45,1,1,75.95,3273.8,0,72.75111111111111,43.1046741277156,3417.75,2,1,1,0,0,3,2,0,0,1,0,1,0
0,71,0,0,19.7,1415.85,0,19.94154929577465,71.87055837563452,1398.7,0,0,1,0,0,1,0,1,1,0,0,0,1
0,59,1,0,66.4,3958.2,0,67.08813559322033,59.61144578313253,3917.6,3,1,1,0,0,2,1,1,0,0,0,0,1
0,69,1,0,35.75,2492.25,0,36.119565217391305,69.7132867132867,2466.75,2,1,0,1,0,2,0,0,0,1,0,0,1
0,19,0,0,18.8,279.2,0,14.694736842105264,14.851063829787233,357.2,0,1,1,0,0,2,0,0,0,0,1,0,0
0,55,0,0,19.4,1083.0,0,19.69090909090909,55.82474226804124,1067.0,0,0,1,0,0,1,0,1,1,0,0,0,1
0,38,0,0,19.3,755.5,0,19.88157894736842,39.14507772020725,733.4,0,0,1,0,0,2,0,0,0,0,0,1,0
0,10,1,1,45.55,402.6,1,40.260000000000005,8.838638858397367,455.5,0,1,1,0,0,3,0,0,0,1,0,0,0
1,47,1,0,67.45,3252.0,0,69.19148936170212,48.21349147516679,3170.15,3,0,1,0,1,3,0,1,0,1,0,1,0
0,2,1,1,35.1,68.75,1,34.375,1.9586894586894583,70.2,0,0,0,1,0,3,1,1,0,1,0,0,0
0,1,1,0,46.2,46.2,1,46.2,1.0,46.2,0,1,1,0,0,3,0,0,0,0,0,0,0
0,1,1,1,45.15,45.15,1,45.15,1.0,45.15,0,0,1,0,0,3,0,0,0,0,0,0,0
1,1,1,1,43.3,43.3,1,43.3,1.0,43.3,2,1,0,1,0,3,1,0,0,1,0,0,0
0,46,0,0,20.1,936.85,0,20.366304347826087,46.6094527363184,924.6,0,1,1,0,0,1,0,1,1,1,0,1,0
1,38,1,0,57.15,2250.65,1,59.227631578947374,39.3814523184602,2171.7,2,0,1,0,0,3,0,0,0,1,0,1,0
0,65,1,0,58.9,3857.1,0,59.34,65.4855687606112,3828.5,3,0,1,0,0,1,0,1,0,0,0,0,1
0,19,2,1,73.2,1441.1,1,75.84736842105262,19.687158469945352,1390.8,1,0,1,0,0,3,0,1,0,1,1,0,0
0,52,2,1,85.35,4338.6,1,83.4346153846154,50.833040421792624,4438.2,1,1,1,0,0,3,1,0,0,1,0,0,1
0,71,0,0,19.45,1378.45,0,19.414788732394367,70.87146529562982,1380.95,0,1,1,0,0,1,0,1,1,0,0,0,1
0,1,1,0,45.95,45.95,1,45.95,1.0,45.95,0,0,1,0,0,3,0,0,0,0,0,0,0
1,52,1,1,50.5,2566.3,0,49.35192307692308,50.81782178217822,2626.0,3,0,0,1,0,3,1,0,0,1,0,0,1
0,6,0,0,25.1,171.0,0,28.5,6.812749003984063,150.60000000000002,0,1,1,0,1,2,0,1,0,0,0,0,0
1,26,1,0,60.7,1597.4,0,61.43846153846154,26.316309719934104,1578.2,1,0,1,0,0,2,1,1,0,0,0,1,0
1,48,2,1,99.0,4744.35,0,98.840625,47.92272727272728,4752.0,1,1,1,0,1,2,2,0,0,1,0,1,0
0,64,2,0,104.4,6721.6,0,105.025,64.38314176245211,6681.6,2,0,1,0,1,2,2,1,1,1,0,0,1
0,3,2,1,83.75,247.25,1,82.41666666666667,2.952238805970149,251.25,1,0,1,0,0,3,1,0,0,0,0,0,0
0,1,1,0,44.05,44.05,0,44.05,1.0,44.05,0,1,1,0,0,3,0,0,0,1,0,0,0
0,72,0,0,24.1,1734.65,0,24.092361111111117,71.97717842323651,1735.2,0,1,1,0,1,1,0,1,1,0,0,0,1
0,1,1,0,45.55,45.55,0,45.55,1.0,45.55,0,1,1,0,0,3,0,0,0,1,0,0,0
0,51,2,1,93.8,4539.35,0,89.00686274509805,48.39392324093817,4783.8,2,0,1,0,1,3,1,1,1,1,0,0,1
0,41,0,0,19.7,804.25,0,19.615853658536587,40.8248730964467,807.6999999999999,0,0,1,0,0,1,0,1,1,0,0,1,0
0,72,1,0,70.65,5011.15,0,69.59930555555555,70.92922859164896,5086.8,3,0,1,0,0,1,1,1,1,1,0,0,1
0,43,1,0,86.45,3574.5,0,83.12790697674419,41.3475997686524,3717.35,3,0,1,0,1,1,2,1,0,0,0,1,0
0,72,2,0,114.1,8086.4,0,112.3111111111111,70.87116564417178,8215.199999999999,4,1,1,0,1,1,2,1,0,1,0,0,1
0,47,2,0,95.2,4563.0,0,97.08510638297872,47.93067226890757,4474.400000000001,0,1,1,0,1,2,2,1,0,1,0,1,0
0,72,1,0,88.55,6362.35,0,88.36597222222223,71.85036702428008,6375.599999999999,4,1,1,0,1,1,2,0,0,0,0,0,1
0,3,0,0,20.75,67.1,0,22.366666666666664,3.233734939759036,62.25,0,1,1,0,0,3,0,0,0,1,0,0,0
0,1,2,1,70.05,70.05,1,70.05,1.0,70.05,0,1,1,0,0,3,0,0,0,1,0,0,0
0,2,2,1,86.0,165.45,1,82.725,1.9238372093023253,172.0,0,1,1,0,1,3,1,0,0,1,0,0,0
0,26,1,0,44.65,1156.55,0,44.482692307692304,25.902575587905936,1160.9,2,1,0,1,0,3,1,0,0,1,0,1,0
0,29,1,0,60.2,1834.15,0,63.24655172413794,30.467607973421927,1745.8000000000002,1,1,1,0,0,3,1,1,1,1,0,1,0
1,35,2,0,100.5,3653.35,1,104.38142857142856,36.351741293532335,3517.5,3,0,1,0,1,3,1,1,0,1,0,1,0
0,27,1,0,55.45,1477.65,0,54.72777777777778,26.648331830477908,1497.15,2,1,1,0,0,2,0,0,0,0,0,1,0
0,24,1,0,70.3,1706.45,0,71.10208333333334,24.273826458036982,1687.1999999999998,3,1,1,0,0,3,1,1,1,1,1,0,0
0,67,1,0,60.4,3953.7,0,59.01044776119403,65.45860927152317,4046.8,3,1,1,0,0,1,0,1,1,1,0,0,1
0,16,2,1,72.65,1194.3,1,74.64375,16.439091534755676,1162.4,0,0,1,0,1,3,0,0,0,0,1,0,0
0,23,1,0,55.8,1327.85,0,57.73260869565217,23.79659498207885,1283.4,2,0,1,0,0,2,0,0,0,0,1,0,0
0,14,1,0,31.1,419.7,0,29.978571428571428,13.495176848874596,435.4,1,1,0,1,0,3,0,0,0,1,1,0,0
0,1,0,1,21.0,21.0,1,21.0,1.0,21.0,0,0,1,0,0,3,0,1,1,1,0,0,0
1,1,1,0,45.1,45.1,1,45.1,1.0,45.1,0,0,1,0,0,3,0,0,0,0,0,0,0
1,4,1,0,50.95,207.35,0,51.8375,4.069676153091265,203.8,1,1,0,1,0,3,2,0,0,1,0,0,0
0,16,1,1,69.1,1083.7,0,67.73125,15.683068017366136,1105.6,2,1,1,0,1,3,1,0,1,1,1,0,0
0,46,1,1,43.95,2007.85,0,43.64891304347826,45.6848691695108,2021.7,0,0,0,1,0,3,2,1,0,1,0,1,0
0,68,1,0,86.5,5882.75,0,86.51102941176471,68.00867052023122,5882.0,3,1,1,0,1,1,2,0,1,1,0,0,1
0,38,1,1,69.95,2657.55,0,69.93552631578947,37.99213724088635,2658.1,4,1,1,0,1,3,0,0,0,0,0,1,0
1,30,1,0,50.4,1527.5,1,50.91666666666666,30.307539682539684,1512.0,1,1,1,0,0,3,0,1,0,1,0,1,0
1,5,2,1,78.95,378.4,1,75.67999999999999,4.79290690310323,394.75,0,0,1,0,0,3,1,0,0,0,0,0,0
0,17,2,0,90.95,1612.2,0,94.83529411764708,17.7262231995602,1546.15,2,1,1,0,0,3,1,0,0,1,1,0,0
0,4,0,0,19.9,76.65,0,19.1625,3.8517587939698497,79.6,0,1,1,0,0,1,0,1,1,0,0,0,0
0,12,0,1,20.15,260.7,0,21.725,12.937965260545909,241.8,0,0,1,0,0,2,0,0,0,0,0,0,0
0,72,1,0,90.6,6441.85,0,89.4701388888889,71.10209713024284,6523.2,4,1,1,0,1,1,2,1,1,1,0,0,1
0,3,2,1,92.0,266.8,0,88.93333333333334,2.9,276.0,0,1,1,0,0,3,2,0,0,1,0,0,0
0,56,2,1,94.45,5124.6,1,91.51071428571429,54.2572789835892,5289.2,2,1,1,0,1,3,1,0,0,1,0,0,1
0,41,0,0,24.85,962.25,0,23.46951219512195,38.72233400402414,1018.85,0,0,1,0,1,2,0,0,0,1,0,1,0
0,40,1,0,36.0,1382.9,0,34.572500000000005,38.41388888888889,1440.0,2,1,0,1,0,2,0,0,0,0,0,1,0
0,7,1,1,78.5,571.05,0,81.57857142857142,7.27452229299363,549.5,3,0,1,0,0,3,2,0,0,1,0,0,0
0,69,0,0,19.95,1399.35,0,20.28043478260869,70.14285714285714,1376.55,0,1,1,0,0,1,0,0,0,0,0,0,1
0,7,0,0,20.65,150.0,0,21.428571428571427,7.263922518159807,144.54999999999998,0,1,1,0,0,2,0,1,1,0,0,0,0
0,5,1,1,30.5,167.2,0,33.44,5.481967213114753,152.5,1,0,0,1,0,3,0,1,1,1,0,0,0
0,72,2,0,106.1,7657.4,0,106.35277777777776,72.17153628652216,7639.2,4,0,1,0,1,1,1,1,1,0,0,0,1
0,44,0,0,20.5,865.05,0,19.660227272727276,42.19756097560976,902.0,0,1,1,0,0,2,0,1,1,1,0,1,0
0,65,2,1,95.5,6153.85,0,94.6746153846154,64.43821989528796,6207.5,2,0,1,0,1,2,1,0,0,1,0,0,1
0,3,1,1,64.6,174.2,0,58.06666666666666,2.696594427244582,193.8,1,0,1,0,1,3,1,0,0,0,0,0,0
0,24,1,0,51.1,1269.6,0,52.9,24.84540117416829,1226.4,1,1,1,0,0,3,0,0,0,1,1,0,0
0,44,2,0,84.8,3862.55,1,87.78522727272728,45.54893867924529,3731.2,2,0,1,0,1,3,0,0,0,1,0,1,0
1,72,1,0,89.1,6352.4,0,88.22777777777777,71.29517396184063,6415.2,4,0,1,0,1,1,2,1,0,0,0,0,1
0,24,1,1,54.95,1348.5,0,56.1875,24.540491355777977,1318.8000000000002,2,1,1,0,0,3,0,0,0,0,1,0,0
0,1,1,0,50.9,50.9,1,50.9,1.0,50.9,1,1,1,0,0,3,0,0,0,0,0,0,0
0,22,0,0,20.45,471.55,0,21.43409090909091,23.058679706601467,449.9,0,1,1,0,0,3,0,1,0,1,1,0,0
0,70,1,0,85.95,5931.75,0,84.73928571428571,69.01396160558464,6016.5,3,1,1,0,1,1,2,1,1,1,0,0,1
0,25,1,1,60.35,1404.65,0,56.18600000000001,23.27506213753107,1508.75,0,1,1,0,1,3,1,1,1,0,0,1,0
0,37,0,0,19.8,726.1,0,19.624324324324323,36.67171717171717,732.6,0,1,1,0,0,1,0,1,1,0,0,1,0
1,22,2,0,85.35,1961.6,0,89.16363636363636,22.98301113063855,1877.7,0,0,1,0,1,3,1,1,1,0,1,0,0
0,59,1,0,72.1,4194.85,0,71.09915254237289,58.18099861303746,4253.9,2,0,1,0,1,1,1,1,1,1,0,0,1
0,49,2,1,99.8,4872.45,1,99.4377551020408,48.82214428857716,4890.2,1,1,1,0,1,3,2,1,1,1,0,0,1
0,47,2,0,107.35,5118.95,1,108.91382978723404,47.684676292501166,5045.45,2,1,1,0,1,3,2,1,1,1,0,1,0
0,31,0,0,19.55,658.95,1,21.256451612903227,33.70588235294118,606.0500000000001,0,0,1,0,0,3,0,1,1,1,0,1,0
0,1,2,1,81.05,81.05,0,81.05,1.0,81.05,0,1,1,0,0,3,1,1,1,1,0,0,0
0,3,0,1,20.5,76.95,0,25.65,3.753658536585366,61.5,0,1,1,0,0,3,0,0,0,1,0,0,0
0,53,2,0,111.8,5809.75,0,109.61792452830188,51.965563506261184,5925.4,3,0,1,0,1,2,2,1,0,1,0,0,1
0,1,0,0,20.2,20.2,0,20.2,1.0,20.2,0,1,1,0,0,3,0,0,0,0,0,0,0
0,20,0,0,19.7,415.9,0,20.795,21.111675126903556,394.0,0,1,1,0,0,2,0,0,0,1,1,0,0
0,3,2,1,79.1,246.5,1,82.16666666666667,3.1163084702907717,237.3,2,0,1,0,0,3,0,0,0,1,0,0,0
0,51,0,0,19.85,996.95,0,19.54803921568628,50.22418136020151,1012.35,0,0,1,0,0,2,0,0,0,1,0,0,1
0,51,1,0,60.5,3145.15,0,61.66960784313726,51.98595041322314,3085.5,3,0,1,0,0,2,0,1,0,1,0,0,1
0,13,0,0,19.55,265.3,0,20.407692307692308,13.570332480818417,254.15,0,0,1,0,0,1,0,1,1,0,1,0,0
0,1,0,0,20.9,20.9,0,20.9,1.0,20.9,0,0,1,0,0,3,0,0,0,0,0,0,0
0,1,0,0,21.05,21.05,0,21.05,1.0,21.05,0,1,1,0,0,3,0,0,1,1,0,0,0
0,63,1,1,71.5,4576.3,0,72.63968253968254,64.0041958041958,4504.5,4,1,1,0,1,2,0,0,0,0,0,0,1
0,3,1,0,54.65,189.1,0,63.03333333333333,3.4602012808783167,163.95,0,1,1,0,0,3,1,0,0,0,0,0,0
0,46,0,0,19.2,908.15,0,19.742391304347827,47.29947916666666,883.1999999999999,0,1,1,0,0,1,0,0,0,0,0,1,0
0,1,1,0,49.8,49.8,0,49.8,1.0,49.8,0,1,1,0,1,3,0,0,0,1,0,0,0
0,8,1,0,25.5,215.2,1,26.9,8.43921568627451,204.0,0,1,0,1,0,3,0,0,1,0,0,0,0
0,71,0,0,20.5,1500.95,0,21.140140845070423,73.21707317073171,1455.5,0,0,1,0,0,1,0,1,1,0,0,0,1
0,55,2,0,90.4,5099.15,0,92.71181818181816,56.40652654867256,4972.0,1,1,1,0,1,3,1,1,1,1,0,0,1
0,70,2,0,90.25,6385.95,0,91.22785714285716,70.7584487534626,6317.5,3,0,1,0,1,2,0,0,0,1,0,0,1
0,2,2,1,80.75,159.45,1,79.725,1.974613003095975,161.5,0,0,1,0,0,3,1,0,0,0,0,0,0
